Dia	Mês	Ano	Hora	Velocidade 	Direção	Temperatura	Umidade 	Pressão
13	12	2015	3	8.038888923	52.09028665	24.05128205	96.46153846	1021.513
13	12	2015	4	6.657777781	45.37937207	23.53246753	97.07526882	1021.825
13	12	2015	5	5.731666668	38.41685478	24.25	98	1022.131
13	12	2015	6	4.992222219	43.41054293	23.83216783	97.51351351	1022.508167
13	12	2015	7	4.917222232	42.66935581	24.58064516	93.64864865	1022.775833
13	12	2015	8	4.522777784	52.7740731	25.34920635	87.5	1022.9645
13	12	2015	9	5.969999998	94.63988694	25.359375	87.67123288	1023.067167
13	12	2015	10	8.941111149	90.34788724	25.05333333	91.5	1022.716
13	12	2015	11	10.64944445	97.18162039	24.43333333	94.19230769	1022.4265
13	12	2015	12	11.48833333	90.58205515	25.03636364	91.39655172	1022.0235
13	12	2015	13	13.48833335	84.0258753	24.97979798	90.32222222	1021.4695
13	12	2015	14	13.5538889	75.99116536	25.55223881	86.11111111	1020.960667
13	12	2015	15	12.83833332	79.41646301	26.2	80.6	1020.911
13	12	2015	16	13.38888887	77.32769205	26.05769231	81.26111111	1020.7575
13	12	2015	17	13.23944443	74.07808034	25.50704225	81.61111111	1020.7055
13	12	2015	18	12.4561111	67.78221041	25.54605263	80.07741935	1021.035833
13	12	2015	19	12.18287293	66.6718503	24.61111111	80.25252525	1010.107127
13	12	2015	20	10.38000002	63.55774744	25.42	85.74647887	1021.929667
13	12	2015	21	9.965000017	61.27420102	24.66666667	87.73170732	1022.324667
13	12	2015	22	8.82888889	56.53326101	24.33333333	89.30841122	1022.487333
13	12	2015	23	7.914999991	51.11751006	24.66666667	90.7	1022.363167
14	12	2015	0	8.043888934	49.66441607	24.31313131	91.95049505	1022.072333
14	12	2015	1	6.992777816	51.66796594	25	93.27777778	1022.021167
14	12	2015	2	5.562222258	45.98545236	24.50819672	94.70491803	1021.997
14	12	2015	3	5.780000011	45.44934197	23.79591837	96	1021.968667
14	12	2015	4	5.123888914	44.42220313	23.54166667	94.53846154	1022.1235
14	12	2015	5	3.913333325	52.59005427	24.05555556	94.62650602	1022.609833
14	12	2015	6	2.117222218	50.18385361	23.6119403	94.20430108	1022.980667
14	12	2015	7	1.765555546	64.66306836	24.87313433	91.42105263	1023.306833
14	12	2015	8	3.869999998	97.40103629	24.89855072	89.85034014	1023.512833
14	12	2015	9	5.615555551	95.52151451	24.58974359	89.22543353	1023.526333
14	12	2015	10	7.051666668	100.7937849	25.35779817	89.48170732	1023.242167
14	12	2015	11	8.262777803	98.04860181	25.27272727	85.54444444	1022.800167
14	12	2015	12	9.714444415	96.63798745	25.56111111	81.80555556	1022.315
